RiskPerformance,ExternalRiskEstimate,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,PercentTradesWBalance
Good,79.0,5.0,78.0,45.0,0.0,0.0,100.0,47.0,3.0,23.0,0.0,0.0,9.0,1.0,46.0
Good,83.0,4.0,110.0,22.0,0.0,0.0,86.0,22.0,2.0,45.0,0.0,0.0,1.0,2.0,36.0
Good,80.0,13.0,123.0,34.0,0.0,0.0,100.0,34.0,0.0,47.0,3.0,3.0,5.0,3.0,67.0
Good,88.0,5.0,72.0,13.0,0.0,0.0,100.0,13.0,1.0,31.0,0.0,0.0,4.0,1.0,40.0
Good,77.0,11.0,31.0,7.0,0.0,0.0,100.0,7.0,2.0,14.0,4.0,3.0,0.0,0.0,0.0
Good,79.0,0.0,91.0,13.0,0.0,0.0,86.0,14.0,3.0,29.0,0.0,0.0,0.0,1.0,33.0
Good,78.0,7.0,37.0,11.0,0.0,0.0,100.0,12.0,2.0,36.0,0.0,0.0,37.0,4.0,75.0
Good,55.0,4.0,51.0,18.0,1.0,1.0,76.0,22.0,3.0,57.0,1.0,1.0,22.0,4.0,67.0
Good,59.0,86.0,223.0,6.0,2.0,2.0,63.0,8.0,0.0,25.0,0.0,0.0,52.0,3.0,80.0
Good,68.0,15.0,88.0,25.0,0.0,0.0,82.0,28.0,0.0,50.0,1.0,1.0,49.0,3.0,86.0
Good,72.0,14.0,95.0,15.0,0.0,0.0,87.0,15.0,0.0,27.0,0.0,0.0,30.0,8.0,91.0
Good,76.0,2.0,60.0,25.0,0.0,0.0,100.0,27.0,2.0,27.0,3.0,3.0,14.0,5.0,58.0
Good,62.0,1.0,87.0,27.0,0.0,0.0,90.0,30.0,4.0,33.0,3.0,3.0,57.0,7.0,76.0
Good,88.0,10.0,159.0,17.0,0.0,0.0,100.0,17.0,1.0,18.0,0.0,0.0,9.0,3.0,57.0
Good,76.0,1.0,112.0,40.0,0.0,0.0,100.0,43.0,5.0,12.0,1.0,1.0,20.0,10.0,57.0
Bad,69.0,2.0,89.0,30.0,0.0,0.0,100.0,31.0,3.0,19.0,0.0,0.0,45.0,8.0,65.0
Good,72.0,2.0,76.0,23.0,1.0,1.0,96.0,25.0,4.0,36.0,3.0,3.0,22.0,3.0,46.0
Bad,61.0,5.0,64.0,18.0,0.0,0.0,89.0,18.0,6.0,39.0,2.0,2.0,73.0,4.0,57.0
Good,81.0,152.0,245.0,10.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,41.0,7.0,88.0
Bad,62.0,31.0,68.0,9.0,1.0,1.0,78.0,9.0,0.0,33.0,0.0,0.0,12.0,1.0,75.0
Good,79.0,19.0,102.0,24.0,0.0,0.0,100.0,24.0,0.0,13.0,0.0,0.0,34.0,4.0,42.0
Bad,74.0,7.0,79.0,7.0,0.0,0.0,63.0,8.0,1.0,63.0,0.0,0.0,0.0,0.0,75.0
Good,68.0,6.0,76.0,16.0,0.0,0.0,63.0,16.0,2.0,25.0,1.0,1.0,2.0,2.0,40.0
Good,85.0,19.0,119.0,12.0,1.0,0.0,86.0,15.0,0.0,29.0,0.0,0.0,5.0,4.0,71.0
Bad,68.0,6.0,135.0,24.0,0.0,0.0,96.0,25.0,1.0,29.0,0.0,0.0,55.0,8.0,71.0
Bad,62.0,16.0,87.0,12.0,1.0,0.0,93.0,14.0,0.0,14.0,0.0,0.0,56.0,6.0,78.0
Good,83.0,26.0,102.0,32.0,0.0,0.0,97.0,33.0,0.0,19.0,1.0,1.0,2.0,2.0,42.0
Good,90.0,30.0,103.0,10.0,0.0,0.0,100.0,10.0,0.0,10.0,0.0,0.0,6.0,2.0,60.0
Good,80.0,13.0,155.0,31.0,0.0,0.0,100.0,31.0,0.0,6.0,1.0,1.0,21.0,7.0,42.0
Good,81.0,34.0,49.0,5.0,0.0,0.0,100.0,5.0,0.0,80.0,0.0,0.0,14.0,1.0,100.0
Bad,59.0,5.0,66.0,25.0,0.0,0.0,69.0,26.0,1.0,15.0,2.0,2.0,39.0,8.0,56.0
Bad,62.0,3.0,154.0,16.0,9.0,4.0,60.0,25.0,2.0,20.0,3.0,3.0,59.0,4.0,67.0
Bad,77.0,1.0,61.0,27.0,0.0,0.0,100.0,31.0,6.0,6.0,8.0,8.0,10.0,7.0,42.0
Bad,66.0,57.0,174.0,13.0,1.0,1.0,80.0,15.0,0.0,40.0,1.0,1.0,38.0,4.0,86.0
Good,80.0,3.0,96.0,41.0,0.0,0.0,98.0,41.0,1.0,41.0,5.0,5.0,7.0,2.0,58.0
Good,74.0,8.0,93.0,49.0,0.0,0.0,100.0,49.0,1.0,29.0,0.0,0.0,37.0,6.0,53.0
Good,78.0,3.0,94.0,34.0,0.0,0.0,100.0,34.0,2.0,41.0,3.0,3.0,1.0,3.0,38.0
Bad,65.0,3.0,97.0,32.0,0.0,0.0,100.0,34.0,2.0,18.0,8.0,8.0,70.0,9.0,67.0
Good,66.0,2.0,64.0,21.0,1.0,0.0,83.0,23.0,2.0,26.0,1.0,1.0,14.0,3.0,38.0
Good,89.0,55.0,170.0,7.0,0.0,0.0,100.0,8.0,0.0,38.0,0.0,0.0,0.0,1.0,33.0
Good,71.0,7.0,99.0,25.0,1.0,0.0,92.0,26.0,3.0,31.0,0.0,0.0,81.0,3.0,64.0
Bad,86.0,39.0,106.0,8.0,0.0,0.0,100.0,8.0,0.0,50.0,0.0,0.0,0.0,1.0,67.0
Good,85.0,36.0,120.0,22.0,0.0,0.0,100.0,22.0,0.0,41.0,0.0,0.0,21.0,3.0,75.0
Good,85.0,5.0,82.0,18.0,0.0,0.0,100.0,18.0,3.0,11.0,4.0,4.0,0.0,0.0,13.0
Good,65.0,2.0,26.0,13.0,1.0,1.0,100.0,14.0,3.0,36.0,1.0,1.0,57.0,8.0,92.0
Good,77.0,30.0,102.0,22.0,2.0,2.0,92.0,24.0,0.0,4.0,1.0,1.0,13.0,5.0,36.0
Good,67.0,3.0,61.0,24.0,0.0,0.0,96.0,24.0,3.0,54.0,3.0,3.0,74.0,5.0,100.0
Bad,65.0,4.0,15.0,9.0,0.0,0.0,100.0,9.0,3.0,67.0,3.0,2.0,84.0,2.0,89.0
Good,84.0,12.0,95.0,13.0,0.0,0.0,100.0,15.0,0.0,43.0,3.0,3.0,8.0,1.0,43.0
Bad,67.0,0.0,9.0,3.0,0.0,0.0,100.0,5.0,3.0,60.0,2.0,2.0,44.0,1.0,75.0
Good,80.0,9.0,57.0,33.0,0.0,0.0,100.0,33.0,2.0,24.0,0.0,0.0,6.0,1.0,43.0
Bad,61.0,2.0,44.0,24.0,0.0,0.0,100.0,27.0,1.0,12.0,10.0,10.0,82.0,6.0,73.0
Bad,56.0,26.0,65.0,7.0,0.0,0.0,57.0,7.0,0.0,57.0,2.0,2.0,126.0,2.0,100.0
Bad,76.0,12.0,63.0,21.0,1.0,1.0,88.0,24.0,0.0,54.0,0.0,0.0,48.0,3.0,69.0
Good,84.0,23.0,100.0,17.0,0.0,0.0,100.0,17.0,0.0,18.0,0.0,0.0,37.0,2.0,50.0
Good,73.0,2.0,113.0,40.0,0.0,0.0,98.0,41.0,5.0,37.0,0.0,0.0,26.0,8.0,71.0
Good,83.0,9.0,108.0,18.0,0.0,0.0,100.0,19.0,3.0,17.0,0.0,0.0,24.0,4.0,80.0
Good,80.0,10.0,70.0,20.0,0.0,0.0,100.0,20.0,1.0,20.0,1.0,1.0,1.0,4.0,55.0
Good,83.0,9.0,82.0,26.0,0.0,0.0,100.0,26.0,1.0,19.0,0.0,0.0,21.0,4.0,58.0
Good,69.0,9.0,84.0,22.0,0.0,0.0,100.0,22.0,1.0,14.0,4.0,4.0,71.0,6.0,80.0
Good,74.0,5.0,49.0,23.0,0.0,0.0,96.0,23.0,2.0,43.0,0.0,0.0,13.0,3.0,64.0
Bad,86.0,7.0,150.0,17.0,1.0,0.0,94.0,18.0,1.0,11.0,0.0,0.0,7.0,4.0,42.0
Good,77.0,4.0,76.0,31.0,0.0,0.0,100.0,32.0,3.0,9.0,1.0,1.0,34.0,4.0,45.0
Good,89.0,20.0,87.0,14.0,0.0,0.0,100.0,14.0,0.0,50.0,0.0,0.0,9.0,1.0,60.0
Good,88.0,7.0,109.0,14.0,0.0,0.0,100.0,15.0,1.0,43.0,1.0,1.0,9.0,1.0,50.0
Good,89.0,75.0,194.0,12.0,0.0,0.0,100.0,13.0,0.0,25.0,0.0,0.0,5.0,2.0,43.0
Good,73.0,11.0,77.0,24.0,0.0,0.0,100.0,24.0,1.0,50.0,0.0,0.0,48.0,4.0,100.0
Bad,57.0,3.0,55.0,43.0,0.0,0.0,86.0,43.0,5.0,47.0,0.0,0.0,48.0,9.0,81.0
Good,84.0,7.0,85.0,14.0,0.0,0.0,100.0,14.0,1.0,57.0,2.0,0.0,18.0,2.0,100.0
Bad,70.0,2.0,29.0,30.0,1.0,1.0,100.0,31.0,8.0,42.0,1.0,1.0,6.0,3.0,40.0
Good,83.0,6.0,83.0,16.0,0.0,0.0,100.0,16.0,2.0,19.0,0.0,0.0,13.0,1.0,22.0
Good,65.0,11.0,32.0,20.0,0.0,0.0,100.0,21.0,1.0,5.0,0.0,0.0,48.0,6.0,40.0
Bad,66.0,4.0,102.0,16.0,1.0,1.0,79.0,19.0,3.0,26.0,1.0,1.0,54.0,4.0,70.0
Good,79.0,7.0,81.0,16.0,0.0,0.0,100.0,18.0,1.0,44.0,1.0,1.0,0.0,1.0,57.0
Good,88.0,9.0,127.0,22.0,0.0,0.0,100.0,23.0,1.0,14.0,0.0,0.0,4.0,2.0,27.0
Good,82.0,5.0,91.0,31.0,0.0,0.0,97.0,31.0,2.0,19.0,0.0,0.0,4.0,1.0,14.0
Good,83.0,6.0,98.0,14.0,0.0,0.0,100.0,14.0,3.0,21.0,0.0,0.0,27.0,2.0,25.0
Good,72.0,56.0,128.0,18.0,1.0,1.0,95.0,19.0,0.0,37.0,2.0,2.0,18.0,3.0,75.0
Good,86.0,5.0,114.0,20.0,0.0,0.0,100.0,22.0,1.0,24.0,0.0,0.0,6.0,3.0,57.0
Good,70.0,79.0,207.0,5.0,1.0,1.0,100.0,5.0,0.0,40.0,0.0,0.0,60.0,2.0,100.0
Good,68.0,3.0,52.0,20.0,0.0,0.0,85.0,22.0,6.0,5.0,2.0,2.0,22.0,9.0,71.0
Good,91.0,41.0,117.0,18.0,0.0,0.0,100.0,18.0,0.0,22.0,0.0,0.0,6.0,3.0,67.0
Good,77.0,9.0,99.0,22.0,0.0,0.0,100.0,23.0,1.0,14.0,0.0,0.0,30.0,10.0,73.0
Good,64.0,2.0,89.0,36.0,1.0,1.0,87.0,41.0,3.0,38.0,8.0,7.0,76.0,4.0,71.0
Good,77.0,8.0,72.0,25.0,0.0,0.0,96.0,25.0,3.0,52.0,1.0,1.0,32.0,3.0,64.0
Good,86.0,3.0,74.0,13.0,0.0,0.0,100.0,13.0,2.0,8.0,5.0,5.0,8.0,3.0,44.0
Good,82.0,20.0,115.0,27.0,0.0,0.0,100.0,27.0,0.0,22.0,0.0,0.0,38.0,3.0,75.0
Good,84.0,3.0,84.0,19.0,0.0,0.0,100.0,20.0,2.0,30.0,5.0,5.0,0.0,2.0,63.0
Good,86.0,15.0,140.0,25.0,0.0,0.0,96.0,26.0,0.0,15.0,0.0,0.0,6.0,1.0,24.0
Bad,68.0,1.0,96.0,31.0,0.0,0.0,100.0,33.0,2.0,18.0,3.0,3.0,81.0,15.0,95.0
Good,88.0,7.0,94.0,12.0,0.0,0.0,100.0,12.0,1.0,17.0,0.0,0.0,6.0,3.0,38.0
Good,57.0,7.0,121.0,30.0,0.0,0.0,87.0,31.0,2.0,26.0,0.0,0.0,70.0,12.0,94.0
Bad,66.0,28.0,119.0,6.0,0.0,0.0,57.0,7.0,0.0,0.0,0.0,0.0,17.0,3.0,75.0
Good,88.0,6.0,123.0,27.0,0.0,0.0,100.0,27.0,1.0,7.0,0.0,0.0,14.0,4.0,36.0
Good,90.0,27.0,92.0,13.0,0.0,0.0,100.0,14.0,0.0,54.0,0.0,0.0,1.0,1.0,67.0
Good,80.0,8.0,88.0,25.0,0.0,0.0,100.0,26.0,1.0,12.0,0.0,0.0,30.0,3.0,33.0
Good,75.0,6.0,46.0,17.0,0.0,0.0,100.0,17.0,1.0,29.0,0.0,0.0,17.0,2.0,45.0
Bad,59.0,4.0,80.0,31.0,2.0,2.0,91.0,35.0,1.0,37.0,2.0,1.0,74.0,5.0,89.0
Good,76.0,2.0,65.0,18.0,0.0,0.0,100.0,19.0,2.0,26.0,1.0,1.0,28.0,3.0,67.0
Good,78.0,5.0,70.0,20.0,0.0,0.0,100.0,20.0,1.0,20.0,1.0,1.0,41.0,2.0,63.0
Good,80.0,7.0,129.0,25.0,2.0,0.0,93.0,27.0,1.0,41.0,3.0,3.0,11.0,4.0,75.0
Good,66.0,3.0,91.0,27.0,1.0,1.0,89.0,29.0,3.0,11.0,5.0,5.0,20.0,3.0,27.0
Good,86.0,6.0,67.0,10.0,0.0,0.0,100.0,10.0,1.0,30.0,1.0,1.0,12.0,3.0,50.0
Good,84.0,4.0,141.0,29.0,0.0,0.0,100.0,30.0,2.0,17.0,3.0,2.0,8.0,2.0,33.0
Good,64.0,2.0,129.0,9.0,3.0,2.0,69.0,13.0,1.0,15.0,1.0,1.0,37.0,6.0,70.0
Good,83.0,7.0,105.0,11.0,0.0,0.0,91.0,11.0,1.0,45.0,0.0,0.0,7.0,2.0,83.0
Bad,73.0,51.0,115.0,6.0,1.0,0.0,50.0,8.0,0.0,50.0,4.0,4.0,13.0,1.0,100.0
Bad,63.0,4.0,15.0,11.0,0.0,0.0,82.0,11.0,6.0,9.0,0.0,0.0,13.0,4.0,50.0
Good,87.0,6.0,124.0,24.0,0.0,0.0,100.0,24.0,1.0,17.0,0.0,0.0,0.0,1.0,33.0
Good,91.0,18.0,200.0,8.0,0.0,0.0,100.0,11.0,0.0,13.0,0.0,0.0,8.0,2.0,40.0
Bad,68.0,12.0,114.0,28.0,0.0,0.0,100.0,29.0,0.0,11.0,1.0,1.0,63.0,5.0,78.0
Bad,65.0,6.0,77.0,11.0,1.0,1.0,92.0,12.0,4.0,17.0,8.0,8.0,18.0,6.0,78.0
Good,83.0,28.0,97.0,10.0,0.0,0.0,100.0,10.0,0.0,20.0,1.0,1.0,0.0,0.0,67.0
Bad,43.0,15.0,80.0,20.0,6.0,4.0,61.0,28.0,0.0,11.0,2.0,2.0,93.0,15.0,100.0
Good,76.0,7.0,81.0,15.0,0.0,0.0,100.0,15.0,1.0,40.0,0.0,0.0,54.0,3.0,83.0
Good,85.0,6.0,99.0,15.0,0.0,0.0,100.0,16.0,2.0,33.0,0.0,0.0,8.0,2.0,60.0
Good,71.0,2.0,42.0,23.0,0.0,0.0,92.0,24.0,3.0,67.0,4.0,4.0,34.0,6.0,83.0
Good,83.0,3.0,76.0,33.0,0.0,0.0,100.0,35.0,3.0,21.0,1.0,1.0,7.0,3.0,29.0
Good,82.0,12.0,98.0,9.0,1.0,0.0,90.0,10.0,0.0,60.0,1.0,1.0,0.0,0.0,60.0
Good,60.0,3.0,71.0,19.0,1.0,0.0,70.0,24.0,1.0,48.0,0.0,0.0,53.0,4.0,89.0
Good,70.0,4.0,82.0,37.0,0.0,0.0,100.0,37.0,4.0,16.0,3.0,2.0,31.0,7.0,56.0
Good,87.0,42.0,155.0,13.0,0.0,0.0,100.0,13.0,0.0,31.0,0.0,0.0,8.0,4.0,71.0
Good,72.0,5.0,146.0,38.0,1.0,0.0,97.0,39.0,2.0,21.0,1.0,1.0,26.0,3.0,38.0
Good,60.0,22.0,157.0,15.0,3.0,1.0,48.0,21.0,0.0,19.0,2.0,2.0,55.0,7.0,100.0
Good,76.0,15.0,93.0,10.0,2.0,1.0,91.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Good,77.0,9.0,109.0,15.0,1.0,1.0,94.0,16.0,1.0,19.0,1.0,1.0,9.0,2.0,29.0
Good,88.0,74.0,123.0,12.0,0.0,0.0,100.0,12.0,0.0,58.0,0.0,0.0,0.0,0.0,40.0
Good,77.0,14.0,79.0,13.0,0.0,0.0,77.0,13.0,0.0,23.0,0.0,0.0,4.0,2.0,60.0
Good,88.0,15.0,110.0,28.0,0.0,0.0,100.0,28.0,0.0,32.0,0.0,0.0,5.0,3.0,63.0
Bad,84.0,6.0,63.0,25.0,0.0,0.0,100.0,27.0,4.0,37.0,5.0,5.0,7.0,2.0,20.0
Good,69.0,2.0,98.0,29.0,0.0,0.0,97.0,30.0,3.0,37.0,2.0,2.0,33.0,7.0,73.0
Bad,85.0,13.0,87.0,23.0,0.0,0.0,91.0,26.0,0.0,9.0,1.0,1.0,4.0,4.0,50.0
Good,71.0,3.0,102.0,43.0,2.0,2.0,96.0,63.0,2.0,32.0,5.0,5.0,30.0,5.0,77.0
Good,89.0,6.0,82.0,27.0,0.0,0.0,100.0,27.0,1.0,26.0,0.0,0.0,0.0,1.0,25.0
Bad,73.0,32.0,143.0,12.0,0.0,0.0,77.0,13.0,0.0,23.0,2.0,2.0,7.0,3.0,67.0
Good,91.0,22.0,194.0,25.0,0.0,0.0,100.0,25.0,0.0,24.0,0.0,0.0,5.0,4.0,86.0
Good,73.0,6.0,23.0,13.0,0.0,0.0,100.0,13.0,4.0,8.0,0.0,0.0,46.0,3.0,63.0
Good,73.0,8.0,165.0,7.0,1.0,1.0,86.0,7.0,1.0,29.0,0.0,0.0,27.0,2.0,75.0
Good,90.0,2.0,99.0,14.0,0.0,0.0,100.0,15.0,2.0,47.0,0.0,0.0,8.0,2.0,71.0
Good,92.0,43.0,150.0,30.0,0.0,0.0,100.0,30.0,0.0,3.0,0.0,0.0,1.0,4.0,33.0
Good,68.0,18.0,127.0,20.0,1.0,0.0,91.0,23.0,0.0,14.0,1.0,1.0,21.0,4.0,88.0
Good,72.0,5.0,67.0,44.0,0.0,0.0,96.0,47.0,5.0,33.0,2.0,2.0,14.0,5.0,73.0
Bad,59.0,4.0,70.0,7.0,0.0,0.0,63.0,8.0,2.0,25.0,1.0,1.0,72.0,4.0,86.0
Good,60.0,6.0,50.0,31.0,0.0,0.0,100.0,31.0,2.0,35.0,0.0,0.0,75.0,14.0,95.0
Good,89.0,38.0,83.0,21.0,0.0,0.0,100.0,21.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0
Good,76.0,4.0,94.0,32.0,0.0,0.0,100.0,32.0,2.0,16.0,0.0,0.0,35.0,5.0,47.0
Good,81.0,8.0,68.0,26.0,0.0,0.0,96.0,28.0,2.0,12.0,2.0,2.0,2.0,1.0,6.0
Good,89.0,3.0,81.0,11.0,0.0,0.0,100.0,12.0,2.0,73.0,3.0,3.0,6.0,1.0,80.0
Good,77.0,3.0,91.0,16.0,1.0,1.0,94.0,17.0,2.0,35.0,0.0,0.0,9.0,2.0,44.0
Bad,68.0,9.0,117.0,16.0,1.0,1.0,89.0,19.0,1.0,53.0,3.0,3.0,27.0,1.0,83.0
Bad,73.0,4.0,90.0,34.0,1.0,1.0,100.0,34.0,3.0,12.0,0.0,0.0,1.0,5.0,50.0
Good,75.0,5.0,68.0,28.0,0.0,0.0,100.0,29.0,2.0,54.0,1.0,1.0,0.0,1.0,79.0
Good,86.0,27.0,135.0,21.0,0.0,0.0,100.0,21.0,0.0,38.0,0.0,0.0,0.0,1.0,25.0
Good,86.0,21.0,93.0,7.0,0.0,0.0,100.0,7.0,0.0,29.0,0.0,0.0,12.0,2.0,67.0
Good,86.0,6.0,87.0,25.0,0.0,0.0,96.0,27.0,1.0,20.0,2.0,2.0,0.0,1.0,13.0
Good,90.0,28.0,107.0,3.0,0.0,0.0,100.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,50.0
Good,77.0,3.0,86.0,51.0,0.0,0.0,100.0,52.0,2.0,10.0,2.0,2.0,36.0,2.0,16.0
Good,82.0,10.0,82.0,16.0,0.0,0.0,100.0,16.0,1.0,44.0,1.0,1.0,12.0,2.0,44.0
Good,67.0,7.0,61.0,30.0,0.0,0.0,97.0,30.0,5.0,53.0,4.0,4.0,50.0,6.0,88.0
Bad,68.0,3.0,73.0,19.0,0.0,0.0,95.0,19.0,1.0,37.0,2.0,2.0,60.0,5.0,60.0
Good,79.0,4.0,121.0,14.0,0.0,0.0,93.0,14.0,2.0,7.0,2.0,2.0,11.0,2.0,50.0
Good,74.0,34.0,175.0,10.0,1.0,1.0,91.0,11.0,0.0,36.0,0.0,0.0,71.0,3.0,100.0
Bad,74.0,2.0,26.0,6.0,0.0,0.0,100.0,8.0,4.0,38.0,3.0,3.0,36.0,2.0,60.0
Good,66.0,4.0,132.0,23.0,1.0,1.0,92.0,26.0,1.0,19.0,0.0,0.0,1.0,7.0,73.0
Good,91.0,61.0,127.0,14.0,0.0,0.0,100.0,15.0,0.0,14.0,0.0,0.0,3.0,4.0,71.0
Bad,62.0,8.0,78.0,53.0,1.0,1.0,100.0,58.0,5.0,24.0,2.0,2.0,39.0,3.0,50.0
Good,77.0,17.0,105.0,17.0,2.0,2.0,80.0,20.0,0.0,50.0,1.0,1.0,6.0,2.0,83.0
Bad,68.0,6.0,25.0,5.0,0.0,0.0,100.0,5.0,3.0,0.0,1.0,1.0,88.0,3.0,100.0
Good,83.0,2.0,98.0,21.0,0.0,0.0,100.0,22.0,2.0,36.0,2.0,2.0,20.0,1.0,29.0
Good,70.0,5.0,49.0,49.0,0.0,0.0,100.0,49.0,10.0,29.0,2.0,2.0,46.0,6.0,56.0
Good,81.0,1.0,56.0,22.0,1.0,0.0,92.0,24.0,3.0,21.0,0.0,0.0,3.0,3.0,50.0
Good,61.0,3.0,77.0,34.0,1.0,1.0,86.0,37.0,3.0,31.0,3.0,3.0,26.0,5.0,71.0
Bad,72.0,5.0,75.0,20.0,0.0,0.0,95.0,21.0,3.0,62.0,0.0,0.0,57.0,6.0,91.0
Good,68.0,3.0,89.0,33.0,0.0,0.0,97.0,33.0,3.0,42.0,1.0,1.0,43.0,5.0,67.0
Bad,78.0,7.0,81.0,29.0,0.0,0.0,100.0,30.0,3.0,45.0,1.0,1.0,52.0,2.0,86.0
Bad,67.0,34.0,95.0,16.0,0.0,0.0,94.0,17.0,0.0,19.0,0.0,0.0,67.0,2.0,60.0
Good,88.0,3.0,92.0,10.0,0.0,0.0,100.0,10.0,1.0,40.0,2.0,2.0,0.0,0.0,25.0
Good,80.0,5.0,96.0,25.0,0.0,0.0,100.0,25.0,4.0,36.0,1.0,1.0,18.0,5.0,53.0
Bad,69.0,9.0,38.0,11.0,1.0,1.0,100.0,12.0,1.0,55.0,0.0,0.0,39.0,2.0,63.0
Bad,84.0,5.0,52.0,18.0,0.0,0.0,100.0,18.0,1.0,44.0,1.0,1.0,9.0,5.0,69.0
Bad,69.0,6.0,52.0,13.0,3.0,3.0,92.0,16.0,2.0,92.0,1.0,1.0,52.0,1.0,100.0
Bad,68.0,3.0,74.0,9.0,2.0,1.0,73.0,11.0,1.0,45.0,1.0,1.0,10.0,1.0,75.0
Good,86.0,2.0,71.0,19.0,0.0,0.0,100.0,20.0,1.0,50.0,4.0,4.0,2.0,1.0,29.0
Bad,65.0,4.0,51.0,11.0,1.0,1.0,100.0,13.0,8.0,42.0,0.0,0.0,80.0,6.0,100.0
Bad,56.0,15.0,93.0,34.0,0.0,0.0,94.0,36.0,0.0,39.0,2.0,2.0,85.0,16.0,96.0
Good,77.0,2.0,172.0,16.0,0.0,0.0,100.0,17.0,2.0,29.0,0.0,0.0,48.0,9.0,92.0
Bad,55.0,18.0,45.0,13.0,2.0,2.0,87.0,15.0,0.0,13.0,0.0,0.0,37.0,3.0,57.0
Bad,65.0,3.0,69.0,15.0,0.0,0.0,93.0,15.0,1.0,27.0,0.0,0.0,25.0,4.0,50.0
Good,77.0,20.0,56.0,14.0,0.0,0.0,100.0,15.0,0.0,27.0,0.0,0.0,21.0,5.0,75.0
Good,64.0,3.0,50.0,31.0,0.0,0.0,97.0,32.0,3.0,56.0,2.0,2.0,46.0,4.0,83.0
Bad,67.0,1.0,101.0,60.0,0.0,0.0,95.0,61.0,4.0,33.0,9.0,8.0,36.0,7.0,59.0
Bad,75.0,4.0,59.0,32.0,0.0,0.0,100.0,32.0,5.0,50.0,0.0,0.0,11.0,4.0,44.0
Bad,68.0,6.0,69.0,20.0,1.0,1.0,90.0,21.0,2.0,33.0,0.0,0.0,75.0,5.0,80.0
Bad,86.0,9.0,39.0,10.0,0.0,0.0,100.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,22.0
Good,86.0,30.0,148.0,25.0,0.0,0.0,96.0,25.0,0.0,28.0,0.0,0.0,2.0,6.0,67.0
Good,79.0,8.0,83.0,17.0,0.0,0.0,100.0,19.0,2.0,42.0,1.0,1.0,13.0,5.0,86.0
Good,82.0,5.0,57.0,19.0,1.0,0.0,95.0,21.0,2.0,24.0,6.0,6.0,9.0,2.0,20.0
Bad,58.0,5.0,48.0,23.0,3.0,2.0,73.0,28.0,7.0,77.0,1.0,1.0,2.0,1.0,80.0
Bad,57.0,13.0,56.0,11.0,2.0,0.0,64.0,14.0,0.0,71.0,8.0,8.0,61.0,1.0,86.0
Bad,73.0,0.0,75.0,17.0,0.0,0.0,100.0,18.0,4.0,33.0,2.0,2.0,87.0,2.0,57.0
Good,76.0,13.0,87.0,18.0,0.0,0.0,100.0,18.0,0.0,22.0,0.0,0.0,75.0,2.0,67.0
Bad,60.0,31.0,136.0,12.0,1.0,0.0,65.0,17.0,0.0,47.0,3.0,3.0,51.0,4.0,100.0
Bad,69.0,6.0,79.0,14.0,0.0,0.0,100.0,16.0,1.0,44.0,1.0,1.0,85.0,5.0,100.0
Bad,80.0,18.0,117.0,30.0,0.0,0.0,100.0,32.0,0.0,25.0,0.0,0.0,49.0,8.0,67.0
Good,70.0,50.0,89.0,8.0,0.0,0.0,100.0,9.0,0.0,22.0,0.0,0.0,100.0,3.0,100.0
Bad,60.0,7.0,51.0,24.0,0.0,0.0,100.0,24.0,1.0,42.0,3.0,3.0,64.0,8.0,79.0
Bad,75.0,0.0,74.0,21.0,1.0,1.0,92.0,26.0,3.0,62.0,4.0,4.0,3.0,3.0,67.0
Good,88.0,2.0,103.0,25.0,0.0,0.0,100.0,26.0,1.0,31.0,0.0,0.0,27.0,1.0,25.0
Bad,60.0,18.0,82.0,12.0,3.0,2.0,59.0,18.0,0.0,47.0,2.0,2.0,2.0,1.0,75.0
Good,60.0,15.0,69.0,21.0,5.0,5.0,81.0,27.0,0.0,44.0,0.0,0.0,54.0,1.0,100.0
Bad,64.0,11.0,39.0,10.0,1.0,0.0,75.0,13.0,1.0,42.0,1.0,1.0,68.0,2.0,86.0
Bad,71.0,5.0,34.0,9.0,0.0,0.0,89.0,9.0,4.0,11.0,0.0,0.0,53.0,4.0,67.0
Good,73.0,11.0,84.0,22.0,1.0,0.0,87.0,23.0,1.0,43.0,1.0,1.0,6.0,2.0,31.0
Good,79.0,5.0,86.0,26.0,0.0,0.0,100.0,30.0,1.0,67.0,1.0,1.0,57.0,4.0,100.0
Good,61.0,7.0,103.0,27.0,0.0,0.0,79.0,29.0,1.0,17.0,0.0,0.0,33.0,11.0,76.0
Bad,76.0,1.0,57.0,20.0,0.0,0.0,100.0,21.0,2.0,33.0,0.0,0.0,44.0,5.0,60.0
Bad,64.0,2.0,63.0,18.0,2.0,2.0,85.0,21.0,3.0,50.0,6.0,6.0,60.0,2.0,78.0
